Age,Gender,Gender_Encoded,Height,Weight,Status_Gizi
9.0,P,0,128.2,33.3,Overweight
7.0,P,0,121.2,22.1,Normal
10.0,P,0,131.7,30.5,Normal
11.0,P,0,140.4,35.0,Normal
8.0,L,1,121.3,22.1,Normal
8.0,L,1,123.3,26.5,Normal
12.0,L,1,142.2,41.5,Overweight
6.0,L,1,112.4,19.5,Normal
6.0,L,1,113.7,20.6,Normal
8.0,L,1,120.3,26.3,Overweight
9.0,P,0,130.2,26.8,Normal
10.0,L,1,135.2,31.3,Normal
8.0,L,1,121.3,24.3,Normal
6.0,P,0,113.2,18.8,Normal
7.0,L,1,117.6,25.0,Overweight
12.0,P,0,145.4,42.9,Overweight
12.0,L,1,142.7,37.1,Overweight
8.0,P,0,124.7,29.0,Overweight
10.0,L,1,133.6,29.5,Normal
6.0,P,0,115.9,21.4,Normal
11.0,P,0,142.5,31.4,Normal
10.0,P,0,140.0,32.2,Normal
9.0,P,0,128.0,22.0,Underweight
8.0,P,0,124.6,23.2,Normal
10.0,L,1,138.0,36.9,Overweight
11.0,L,1,144.3,42.5,Overweight
10.0,P,0,133.1,31.7,Normal
8.0,P,0,119.5,20.0,Normal
7.0,L,1,116.2,25.0,Overweight
12.0,P,0,147.0,35.6,Normal
12.0,L,1,144.3,37.9,Overweight
7.0,P,0,117.0,18.0,Underweight
10.0,L,1,131.8,30.9,Normal
12.0,L,1,146.0,40.2,Overweight
9.0,L,1,125.7,26.8,Normal
9.0,L,1,124.3,31.9,Overweight
10.0,L,1,134.9,31.0,Normal
10.0,P,0,128.4,37.7,Obesity
8.0,P,0,122.9,24.5,Normal
8.0,L,1,118.4,20.0,Normal
9.0,P,0,125.6,24.2,Normal
11.0,P,0,145.2,37.6,Normal
7.0,L,1,120.7,23.4,Normal
7.0,P,0,118.0,21.4,Normal
9.0,P,0,126.3,24.5,Normal
11.0,P,0,138.3,35.1,Overweight
8.0,P,0,121.5,24.1,Normal
7.0,L,1,119.9,20.2,Normal
10.0,P,0,136.5,26.5,Normal
11.0,P,0,141.2,40.0,Overweight
12.0,P,0,147.4,36.7,Normal
8.0,P,0,123.0,24.9,Normal
9.0,L,1,128.3,33.2,Overweight
11.0,P,0,142.0,33.1,Normal
12.0,L,1,142.5,39.2,Overweight
12.0,L,1,145.9,40.9,Overweight
6.0,P,0,112.3,17.0,Underweight
8.0,L,1,123.0,28.5,Overweight
6.0,P,0,115.4,20.7,Normal
12.0,P,0,149.3,39.4,Normal
9.0,P,0,129.7,25.3,Normal
8.0,P,0,119.6,24.8,Normal
9.0,L,1,125.7,25.9,Normal
8.0,L,1,120.4,24.1,Normal
11.0,L,1,139.5,35.6,Overweight
11.0,L,1,139.4,36.8,Overweight
8.0,P,0,126.1,24.7,Normal
6.0,L,1,115.0,17.2,Underweight
7.0,P,0,118.7,20.0,Normal
11.0,P,0,142.3,34.9,Normal
7.0,L,1,117.2,22.8,Normal
9.0,P,0,124.9,33.6,Overweight
8.0,L,1,122.8,28.7,Overweight
10.0,P,0,132.5,32.3,Overweight
12.0,L,1,147.8,41.1,Overweight
9.0,L,1,125.9,26.4,Normal
11.0,L,1,139.6,33.0,Normal
12.0,P,0,143.5,41.6,Overweight
12.0,P,0,143.2,34.9,Normal
12.0,P,0,141.5,39.6,Overweight
10.0,L,1,135.6,30.4,Normal
9.0,L,1,129.5,27.8,Normal
9.0,P,0,131.2,34.0,Overweight
12.0,L,1,145.4,41.8,Overweight
11.0,L,1,143.1,37.8,Overweight
8.0,P,0,123.3,24.8,Normal
11.0,L,1,143.3,33.4,Normal
9.0,L,1,127.9,25.5,Normal
11.0,L,1,142.9,35.2,Normal
8.0,P,0,119.1,23.7,Normal
9.0,P,0,129.2,22.5,Underweight
9.0,L,1,129.0,26.4,Normal
8.0,P,0,118.1,26.0,Overweight
11.0,L,1,137.5,38.8,Overweight
7.0,L,1,116.9,18.0,Underweight
10.0,L,1,134.3,28.7,Normal
10.0,P,0,130.2,32.1,Overweight
10.0,L,1,138.6,32.3,Normal
10.0,P,0,137.0,30.5,Normal
12.0,P,0,146.3,43.4,Overweight
8.0,P,0,121.5,20.7,Normal
6.0,L,1,112.2,17.0,Underweight
9.0,P,0,127.2,30.6,Overweight
9.0,L,1,130.5,24.7,Normal
10.0,P,0,132.6,35.1,Overweight
11.0,P,0,141.3,35.4,Normal
10.0,L,1,135.8,25.6,Underweight
6.0,P,0,117.4,20.7,Normal
9.0,P,0,125.2,23.3,Normal
10.0,P,0,137.2,33.0,Normal
7.0,P,0,120.8,20.2,Underweight
7.0,P,0,114.3,24.6,Overweight
7.0,L,1,121.7,19.3,Underweight
12.0,L,1,141.8,42.6,Overweight
11.0,P,0,141.6,37.1,Overweight
10.0,P,0,132.3,33.0,Overweight
11.0,L,1,144.3,38.6,Overweight
9.0,L,1,127.9,25.2,Normal
11.0,L,1,143.9,34.9,Normal
10.0,P,0,133.8,32.3,Overweight
9.0,P,0,128.6,27.9,Normal
9.0,L,1,125.2,27.1,Normal
6.0,L,1,117.6,20.9,Normal
10.0,L,1,134.9,25.0,Underweight
12.0,P,0,145.3,39.6,Overweight
8.0,P,0,122.6,23.3,Normal
8.0,P,0,119.2,22.8,Normal
10.0,L,1,131.7,37.6,Overweight
7.0,L,1,119.5,23.9,Normal
11.0,P,0,143.1,41.2,Overweight
10.0,L,1,137.5,29.8,Normal
8.0,L,1,126.3,29.0,Overweight
10.0,L,1,136.0,33.0,Normal
12.0,L,1,143.0,43.0,Overweight
11.0,L,1,142.5,36.6,Overweight
10.0,L,1,133.9,35.6,Overweight
12.0,L,1,143.7,40.3,Overweight
9.0,L,1,125.5,31.4,Overweight
6.0,P,0,111.6,19.5,Normal
12.0,P,0,148.4,42.1,Overweight
11.0,P,0,141.1,43.0,Overweight
12.0,L,1,148.9,39.8,Normal
10.0,P,0,136.7,33.1,Normal
8.0,L,1,123.9,26.2,Normal
7.0,P,0,122.5,24.3,Normal
12.0,P,0,145.1,40.5,Overweight
12.0,L,1,145.0,42.1,Overweight
7.0,L,1,118.5,24.8,Normal
8.0,P,0,122.7,25.7,Normal
10.0,P,0,134.6,28.4,Normal
9.0,L,1,126.4,26.7,Normal
8.0,L,1,125.1,24.8,Normal
11.0,P,0,142.6,35.6,Normal
6.0,P,0,112.9,17.3,Underweight
12.0,L,1,147.0,40.9,Overweight
6.0,P,0,115.5,20.5,Normal
7.0,L,1,115.1,22.3,Normal
6.0,L,1,116.6,18.4,Underweight
9.0,L,1,127.9,27.0,Normal
8.0,L,1,123.3,24.5,Normal
7.0,P,0,113.0,21.2,Normal
12.0,P,0,147.0,41.2,Overweight
7.0,L,1,119.3,18.4,Underweight
6.0,L,1,115.3,19.7,Normal
7.0,P,0,119.6,21.5,Normal
6.0,P,0,117.2,17.4,Underweight
6.0,P,0,114.7,20.3,Normal
12.0,L,1,147.2,43.5,Overweight
9.0,P,0,128.4,29.3,Normal
6.0,L,1,112.1,20.7,Normal
6.0,L,1,115.0,22.0,Normal
12.0,L,1,145.9,43.0,Overweight
6.0,P,0,112.5,22.0,Normal
7.0,P,0,121.5,22.6,Normal
8.0,L,1,123.1,28.0,Overweight
11.0,P,0,146.6,31.8,Normal
10.0,P,0,136.9,34.9,Overweight
9.0,L,1,125.4,30.3,Overweight
6.0,L,1,116.1,17.0,Underweight
7.0,P,0,119.1,25.0,Normal
6.0,P,0,116.1,20.8,Normal
12.0,P,0,145.4,41.0,Overweight
10.0,L,1,134.9,29.0,Normal
9.0,P,0,130.1,30.3,Normal
11.0,L,1,141.0,38.5,Overweight
10.0,P,0,131.1,35.8,Overweight
10.0,P,0,130.1,36.4,Overweight
9.0,P,0,127.9,25.3,Normal
8.0,L,1,124.2,22.3,Normal
10.0,P,0,131.6,30.0,Normal
7.0,L,1,118.9,23.9,Normal
7.0,P,0,115.7,25.0,Overweight
7.0,L,1,119.3,25.0,Normal
8.0,L,1,123.8,26.1,Normal
11.0,P,0,136.3,38.0,Overweight
12.0,P,0,148.0,37.9,Normal
10.0,P,0,135.1,36.2,Overweight
10.0,L,1,128.2,28.6,Normal
11.0,P,0,139.8,35.9,Overweight
9.0,P,0,129.9,27.4,Normal
11.0,L,1,143.6,40.3,Overweight
6.0,L,1,116.4,21.5,Normal
7.0,P,0,121.3,21.8,Normal
12.0,L,1,144.9,45.7,Overweight
10.0,L,1,131.8,32.4,Overweight
12.0,P,0,145.7,39.6,Overweight
6.0,L,1,113.4,19.1,Normal
10.0,L,1,133.6,32.8,Overweight
6.0,L,1,114.8,22.0,Normal
9.0,L,1,127.8,30.2,Overweight
12.0,L,1,147.2,41.7,Overweight
9.0,L,1,126.9,28.2,Normal
6.0,P,0,111.3,17.6,Normal
12.0,P,0,144.8,38.0,Overweight
12.0,L,1,146.6,43.5,Overweight
6.0,P,0,116.4,18.3,Underweight
9.0,P,0,128.5,23.5,Normal
12.0,P,0,145.0,43.4,Overweight
9.0,L,1,125.6,25.1,Normal
8.0,P,0,122.6,27.9,Overweight
12.0,P,0,140.0,34.6,Normal
6.0,L,1,116.9,19.8,Normal
12.0,P,0,145.3,36.9,Normal
7.0,L,1,117.9,23.5,Normal
8.0,L,1,122.9,26.7,Normal
7.0,L,1,119.8,22.6,Normal
8.0,P,0,122.4,24.0,Normal
9.0,P,0,124.1,22.0,Normal
12.0,P,0,148.8,37.2,Normal
8.0,L,1,126.2,22.8,Normal
9.0,L,1,124.7,32.2,Overweight
10.0,P,0,133.7,32.6,Overweight
12.0,P,0,142.5,37.5,Overweight
9.0,P,0,128.2,33.6,Overweight
6.0,L,1,110.1,17.0,Normal
6.0,L,1,114.1,21.0,Normal
11.0,P,0,143.7,33.4,Normal
6.0,L,1,117.9,20.1,Normal
11.0,L,1,143.8,35.6,Normal
10.0,P,0,131.2,35.3,Overweight
12.0,L,1,147.2,41.0,Overweight
11.0,P,0,140.1,38.2,Overweight
6.0,L,1,115.9,22.0,Normal
11.0,P,0,142.5,33.1,Normal
9.0,P,0,124.1,31.6,Overweight
6.0,P,0,114.1,20.7,Normal
11.0,L,1,140.9,34.4,Normal
6.0,L,1,112.3,18.8,Normal
7.0,L,1,121.5,23.6,Normal
12.0,P,0,144.7,43.6,Overweight
9.0,L,1,124.0,26.6,Normal
10.0,L,1,133.9,32.7,Overweight
8.0,L,1,125.7,27.6,Normal
6.0,P,0,116.4,19.1,Normal
11.0,L,1,144.8,37.1,Normal
11.0,L,1,137.4,39.2,Overweight
8.0,P,0,122.9,20.0,Underweight
10.0,L,1,138.1,31.5,Normal
11.0,L,1,138.7,32.3,Normal
12.0,L,1,148.3,40.3,Overweight
6.0,P,0,111.7,19.9,Normal
8.0,L,1,124.8,26.0,Normal
7.0,L,1,120.3,23.4,Normal
6.0,P,0,113.7,20.3,Normal
12.0,P,0,145.9,39.4,Overweight
12.0,L,1,144.5,35.3,Normal
6.0,L,1,110.6,20.9,Normal
9.0,P,0,129.5,23.6,Normal
10.0,P,0,132.0,26.9,Normal
9.0,L,1,129.1,27.9,Normal
7.0,P,0,115.8,18.0,Underweight
11.0,P,0,143.3,28.6,Underweight
8.0,L,1,118.0,24.1,Normal
6.0,P,0,111.3,21.1,Normal
12.0,L,1,149.7,39.1,Normal
10.0,P,0,132.6,33.6,Overweight
10.0,P,0,133.7,35.5,Overweight
7.0,P,0,117.9,18.7,Underweight
9.0,L,1,133.0,31.2,Normal
8.0,L,1,121.4,25.1,Normal
10.0,L,1,129.7,28.5,Normal
8.0,L,1,125.5,24.8,Normal
6.0,L,1,110.9,19.3,Normal
9.0,L,1,123.5,30.3,Overweight
11.0,L,1,136.5,33.1,Normal
12.0,P,0,147.9,42.5,Overweight
9.0,P,0,130.3,32.0,Overweight
9.0,P,0,126.0,30.4,Overweight
10.0,L,1,134.1,28.7,Normal
7.0,L,1,118.5,23.3,Normal
7.0,P,0,117.4,21.2,Normal
10.0,P,0,130.8,37.4,Overweight
10.0,L,1,137.2,33.5,Normal
7.0,L,1,119.2,21.5,Normal
12.0,P,0,144.7,35.7,Normal
9.0,L,1,132.6,24.8,Normal
8.0,L,1,124.0,20.4,Underweight
9.0,L,1,126.6,23.2,Normal
7.0,L,1,119.9,24.0,Normal
9.0,P,0,123.5,26.3,Normal
7.0,P,0,117.7,24.8,Normal
9.0,L,1,130.7,26.5,Normal
10.0,L,1,134.6,35.3,Overweight
7.0,P,0,121.2,25.0,Normal
11.0,L,1,137.6,37.2,Overweight
10.0,P,0,135.2,31.7,Normal
8.0,L,1,121.9,24.7,Normal
9.0,P,0,128.3,24.5,Normal
12.0,P,0,148.2,39.6,Overweight
8.0,P,0,122.7,21.1,Normal
11.0,P,0,141.3,28.0,Normal
7.0,L,1,121.5,24.3,Normal
10.0,P,0,129.1,37.6,Obesity
12.0,L,1,149.5,36.1,Normal
10.0,L,1,132.6,38.0,Overweight
12.0,L,1,147.2,40.9,Overweight
6.0,P,0,114.5,22.0,Normal
10.0,L,1,129.4,36.1,Overweight
11.0,L,1,136.5,30.9,Normal
10.0,L,1,135.0,29.8,Normal
9.0,P,0,132.0,26.7,Normal
11.0,L,1,139.7,29.9,Normal
9.0,L,1,127.9,26.9,Normal
9.0,L,1,124.7,31.7,Overweight
10.0,L,1,130.2,28.1,Normal
10.0,P,0,133.3,33.8,Overweight
8.0,P,0,123.4,23.5,Normal
11.0,L,1,146.1,36.2,Normal
9.0,L,1,129.2,29.2,Normal
11.0,L,1,137.8,34.7,Overweight
7.0,P,0,120.1,20.6,Normal
9.0,L,1,127.8,28.4,Normal
7.0,P,0,117.2,20.8,Normal
9.0,P,0,130.7,27.3,Normal
7.0,L,1,116.7,19.8,Normal
10.0,L,1,130.7,32.2,Overweight
9.0,P,0,133.0,28.7,Normal
7.0,P,0,116.5,23.7,Normal
7.0,L,1,119.3,23.2,Normal
9.0,P,0,129.7,25.9,Normal
12.0,P,0,144.0,35.8,Normal
12.0,P,0,144.8,38.3,Overweight
9.0,P,0,126.6,26.2,Normal
8.0,L,1,125.7,24.3,Normal
10.0,P,0,136.4,31.3,Normal
9.0,P,0,128.4,24.3,Normal
11.0,L,1,139.1,32.2,Normal
7.0,L,1,121.9,21.0,Normal
12.0,P,0,144.5,38.7,Overweight
8.0,L,1,118.0,24.5,Normal
6.0,L,1,115.6,19.5,Normal
6.0,L,1,113.3,20.4,Normal
7.0,L,1,118.3,19.7,Normal
6.0,P,0,114.0,20.0,Normal
11.0,L,1,141.8,28.0,Underweight
7.0,P,0,118.0,18.0,Underweight
12.0,L,1,144.5,33.2,Normal
7.0,L,1,115.2,22.0,Normal
12.0,L,1,146.2,36.7,Normal
8.0,P,0,122.7,20.0,Underweight
9.0,P,0,126.6,32.3,Overweight
11.0,L,1,139.5,36.4,Overweight
11.0,P,0,139.3,32.3,Normal
10.0,P,0,134.0,33.3,Overweight
11.0,L,1,139.1,38.8,Overweight
10.0,L,1,131.9,33.0,Overweight
11.0,L,1,139.7,38.0,Overweight
9.0,P,0,130.8,28.0,Normal
12.0,P,0,144.0,41.2,Overweight
7.0,P,0,118.6,18.3,Underweight
12.0,P,0,146.4,37.7,Normal
8.0,L,1,123.1,25.1,Normal
7.0,P,0,113.5,22.5,Normal
12.0,L,1,140.9,37.1,Overweight
12.0,P,0,148.8,36.0,Normal
11.0,L,1,141.0,36.6,Overweight
9.0,P,0,125.5,32.2,Overweight
11.0,L,1,140.1,33.7,Normal
7.0,L,1,116.3,22.6,Normal
10.0,L,1,136.8,34.6,Overweight
7.0,L,1,117.3,20.4,Normal
12.0,L,1,149.4,37.2,Normal
9.0,P,0,127.7,27.7,Normal
12.0,P,0,146.0,36.8,Normal
12.0,L,1,145.8,34.6,Normal
11.0,P,0,136.2,35.3,Overweight
6.0,L,1,113.7,19.5,Normal
7.0,P,0,116.6,21.4,Normal
8.0,L,1,126.8,22.8,Normal
8.0,L,1,124.6,28.4,Overweight
10.0,L,1,136.6,34.1,Overweight
9.0,L,1,126.3,24.2,Normal
12.0,P,0,145.2,34.5,Normal
10.0,L,1,134.6,33.6,Overweight
8.0,L,1,125.9,24.5,Normal
10.0,P,0,134.4,28.9,Normal
10.0,L,1,130.3,36.2,Overweight
7.0,L,1,116.6,23.3,Normal
8.0,L,1,120.0,22.8,Normal
11.0,L,1,144.5,31.9,Normal
11.0,L,1,141.7,31.5,Normal
12.0,P,0,147.3,39.4,Overweight
12.0,L,1,144.7,36.1,Normal
8.0,L,1,124.3,20.0,Underweight
9.0,P,0,133.0,25.3,Normal
6.0,P,0,110.7,18.1,Normal
8.0,L,1,121.0,22.6,Normal
6.0,P,0,118.0,20.2,Normal
10.0,L,1,139.9,31.4,Normal
8.0,L,1,123.1,22.9,Normal
10.0,L,1,132.2,34.4,Overweight
10.0,L,1,138.3,32.0,Normal
7.0,L,1,120.5,21.1,Normal
6.0,P,0,114.1,19.3,Normal
7.0,P,0,120.0,22.6,Normal
9.0,L,1,123.0,31.1,Overweight
10.0,L,1,130.4,31.5,Overweight
10.0,L,1,135.3,31.9,Normal
12.0,P,0,146.7,39.9,Overweight
9.0,L,1,129.1,34.0,Overweight
10.0,L,1,137.7,32.3,Normal
6.0,L,1,111.7,22.0,Normal
11.0,L,1,143.7,31.3,Normal
9.0,L,1,126.6,31.6,Overweight
12.0,L,1,146.4,40.5,Overweight
8.0,L,1,124.0,23.3,Normal
10.0,P,0,133.5,28.5,Normal
10.0,L,1,137.1,32.8,Normal
12.0,L,1,148.1,37.1,Normal
8.0,L,1,126.3,26.0,Normal
7.0,P,0,116.1,23.8,Normal
12.0,P,0,148.3,36.1,Normal
6.0,L,1,115.3,17.7,Underweight
10.0,L,1,132.8,33.2,Overweight
11.0,L,1,142.5,39.6,Overweight
11.0,L,1,139.5,34.9,Normal
10.0,L,1,132.4,38.0,Overweight
6.0,P,0,110.0,21.5,Normal
9.0,L,1,128.7,26.7,Normal
7.0,L,1,117.6,21.4,Normal
10.0,L,1,137.3,27.3,Normal
11.0,P,0,138.4,32.8,Normal
6.0,P,0,116.7,17.6,Underweight
9.0,L,1,129.7,29.4,Normal
8.0,L,1,121.4,23.3,Normal
12.0,L,1,145.1,42.7,Overweight
12.0,P,0,144.6,36.1,Normal
8.0,L,1,122.5,20.9,Underweight
12.0,L,1,145.8,38.8,Overweight
10.0,L,1,134.9,34.0,Overweight
6.0,P,0,114.8,20.2,Normal
7.0,L,1,120.7,24.3,Normal
9.0,L,1,133.0,25.1,Normal
9.0,L,1,127.8,29.7,Overweight
10.0,L,1,137.2,34.8,Overweight
12.0,P,0,150.1,38.7,Normal
9.0,P,0,123.2,30.9,Overweight
11.0,P,0,137.5,38.0,Overweight
12.0,L,1,147.8,40.6,Overweight
11.0,L,1,143.9,35.3,Normal
12.0,L,1,144.3,39.8,Overweight
11.0,P,0,140.3,35.4,Normal
11.0,L,1,143.4,34.0,Normal
8.0,P,0,125.4,22.8,Normal
11.0,P,0,143.7,42.4,Overweight
8.0,P,0,120.3,26.0,Normal
8.0,L,1,121.6,23.3,Normal
10.0,P,0,136.1,32.5,Normal
8.0,P,0,126.4,20.0,Underweight
11.0,L,1,145.4,39.5,Overweight
9.0,L,1,124.0,27.7,Overweight
9.0,P,0,131.4,31.2,Overweight
12.0,P,0,148.2,44.9,Overweight
10.0,L,1,131.3,25.5,Normal
10.0,P,0,134.3,29.0,Normal
11.0,P,0,142.3,33.9,Normal
10.0,L,1,135.6,33.7,Overweight
9.0,P,0,131.3,22.0,Underweight
11.0,P,0,140.7,43.0,Overweight
7.0,P,0,117.7,23.5,Normal
7.0,P,0,120.6,22.4,Normal
8.0,P,0,124.3,21.1,Underweight
9.0,L,1,130.7,32.6,Overweight
11.0,L,1,140.1,39.3,Overweight
11.0,P,0,139.7,38.9,Overweight
6.0,L,1,118.0,21.4,Normal
9.0,L,1,131.6,22.0,Underweight
7.0,P,0,114.1,24.8,Overweight
6.0,P,0,113.9,18.3,Normal
10.0,P,0,134.8,32.4,Normal
8.0,P,0,127.4,24.1,Normal
7.0,L,1,121.0,25.0,Normal
9.0,L,1,131.5,30.7,Normal
9.0,L,1,129.3,30.3,Overweight
12.0,L,1,144.7,37.8,Overweight
9.0,L,1,129.5,27.3,Normal
6.0,L,1,115.4,18.0,Underweight
6.0,P,0,114.6,20.2,Normal
11.0,P,0,142.8,34.0,Normal
8.0,P,0,124.9,26.9,Normal
9.0,L,1,129.4,26.6,Normal
9.0,L,1,129.4,22.4,Underweight
9.0,P,0,129.6,29.9,Normal
7.0,P,0,121.4,25.0,Normal
10.0,L,1,130.9,33.1,Overweight
8.0,P,0,123.3,25.6,Normal
7.0,P,0,118.1,18.6,Underweight
11.0,L,1,140.0,33.5,Normal
8.0,L,1,121.9,22.8,Normal
11.0,L,1,141.8,40.8,Overweight
7.0,P,0,121.4,24.6,Normal
10.0,L,1,133.6,32.1,Normal
11.0,P,0,140.4,30.6,Normal
11.0,L,1,139.4,34.7,Normal
10.0,L,1,133.5,33.5,Overweight
7.0,P,0,121.9,18.5,Underweight
10.0,L,1,130.8,30.4,Normal
10.0,L,1,130.6,33.0,Overweight
10.0,L,1,131.0,29.0,Normal
8.0,P,0,119.8,25.4,Normal
7.0,P,0,120.0,22.5,Normal
12.0,P,0,143.2,39.9,Overweight
10.0,P,0,133.7,33.0,Overweight
8.0,P,0,118.0,22.0,Normal
9.0,P,0,126.2,28.4,Normal
9.0,L,1,132.4,26.7,Normal
7.0,P,0,123.0,20.0,Underweight
9.0,P,0,129.8,26.5,Normal
12.0,L,1,149.0,38.0,Normal
9.0,P,0,126.2,26.4,Normal
9.0,L,1,126.1,28.4,Normal
9.0,L,1,128.3,28.5,Normal
12.0,L,1,148.4,41.1,Overweight
11.0,L,1,138.9,36.4,Overweight
11.0,L,1,139.7,39.1,Overweight
11.0,P,0,142.4,36.6,Overweight
8.0,L,1,122.7,26.4,Normal
6.0,L,1,114.1,19.9,Normal
11.0,L,1,143.3,37.2,Overweight
10.0,L,1,134.4,33.7,Overweight
7.0,P,0,115.2,20.0,Normal
9.0,P,0,126.9,29.9,Overweight
10.0,L,1,135.1,27.0,Normal
6.0,P,0,113.5,21.9,Normal
6.0,P,0,110.4,20.2,Normal
6.0,P,0,113.2,17.0,Underweight
12.0,P,0,147.9,37.7,Normal
11.0,P,0,139.1,37.1,Overweight
8.0,L,1,121.5,20.0,Underweight
12.0,P,0,144.8,35.7,Normal
8.0,L,1,125.6,22.8,Normal
11.0,P,0,139.8,35.3,Overweight
12.0,L,1,145.6,37.1,Normal
11.0,L,1,144.4,33.4,Normal
9.0,P,0,126.5,24.4,Normal
12.0,P,0,147.0,40.8,Overweight
12.0,L,1,142.2,39.3,Overweight
12.0,P,0,142.7,38.1,Overweight
7.0,L,1,115.5,18.6,Underweight
10.0,P,0,133.4,29.0,Normal
7.0,L,1,119.5,18.6,Underweight
6.0,L,1,116.7,22.0,Normal
10.0,P,0,133.0,33.0,Overweight
7.0,L,1,119.0,18.6,Underweight
12.0,L,1,149.2,36.6,Normal
9.0,P,0,127.9,31.3,Overweight
11.0,P,0,139.9,38.4,Overweight
11.0,P,0,142.9,30.0,Normal
10.0,L,1,135.4,29.1,Normal
8.0,P,0,120.0,24.5,Normal
10.0,P,0,130.0,31.9,Overweight
10.0,L,1,136.9,29.2,Normal
9.0,P,0,127.4,23.6,Normal
7.0,P,0,113.9,24.6,Overweight
10.0,L,1,132.7,34.3,Overweight
10.0,P,0,129.4,31.2,Overweight
8.0,P,0,122.2,24.5,Normal
8.0,P,0,123.5,28.9,Overweight
6.0,P,0,110.6,17.0,Underweight
7.0,L,1,118.3,25.0,Normal
8.0,L,1,125.4,27.1,Normal
11.0,P,0,135.3,39.7,Overweight
9.0,P,0,128.8,24.5,Normal
8.0,P,0,121.9,22.8,Normal
8.0,P,0,125.4,26.4,Normal
12.0,P,0,141.1,43.3,Overweight
9.0,L,1,129.4,26.1,Normal
11.0,L,1,143.2,33.1,Normal
7.0,P,0,115.5,23.1,Normal
12.0,P,0,146.5,35.3,Normal
7.0,L,1,120.8,20.4,Normal
9.0,P,0,128.1,26.7,Normal
8.0,P,0,119.0,20.4,Normal
12.0,L,1,146.7,39.1,Overweight
10.0,P,0,132.1,30.9,Normal
12.0,P,0,145.7,41.3,Overweight
11.0,P,0,141.3,32.3,Normal
11.0,P,0,143.4,37.4,Overweight
12.0,L,1,145.9,44.4,Overweight
8.0,P,0,127.3,28.5,Normal
12.0,P,0,145.3,40.9,Overweight
9.0,P,0,129.0,31.3,Overweight
12.0,L,1,145.7,31.9,Normal
8.0,L,1,120.6,23.6,Normal
7.0,L,1,119.3,20.5,Normal
10.0,P,0,135.3,34.6,Overweight
11.0,P,0,139.1,34.0,Normal
6.0,P,0,117.0,20.8,Normal
12.0,P,0,149.9,39.2,Normal
7.0,L,1,119.9,23.2,Normal
9.0,P,0,123.0,22.2,Normal
12.0,L,1,148.5,43.7,Overweight
6.0,L,1,112.2,17.4,Underweight
6.0,P,0,117.8,17.0,Underweight
8.0,P,0,120.5,29.0,Overweight
9.0,L,1,125.9,26.8,Normal
8.0,L,1,122.8,24.7,Normal
7.0,P,0,121.2,18.0,Underweight
10.0,P,0,131.4,36.4,Overweight
8.0,P,0,122.6,25.7,Normal
8.0,P,0,123.4,26.0,Normal
6.0,P,0,114.5,21.3,Normal
9.0,P,0,130.0,26.2,Normal
10.0,L,1,130.3,32.9,Overweight
12.0,P,0,144.6,37.4,Normal
8.0,L,1,124.2,20.7,Underweight
7.0,L,1,118.4,21.1,Normal
10.0,P,0,134.2,35.0,Overweight
9.0,P,0,132.4,28.0,Normal
6.0,P,0,115.6,18.6,Underweight
10.0,L,1,138.8,33.8,Normal
7.0,P,0,118.4,22.8,Normal
10.0,L,1,136.6,29.3,Normal
7.0,P,0,115.6,21.1,Normal
9.0,P,0,128.4,27.2,Normal
8.0,P,0,121.7,23.7,Normal
10.0,L,1,135.0,26.3,Normal
7.0,L,1,117.5,23.1,Normal
11.0,L,1,138.2,40.6,Overweight
10.0,L,1,136.8,31.9,Normal
8.0,P,0,125.3,22.8,Normal
7.0,L,1,115.9,22.2,Normal
7.0,L,1,119.1,18.8,Underweight
12.0,P,0,148.6,40.0,Overweight
12.0,L,1,147.4,35.1,Normal
6.0,P,0,113.7,19.2,Normal
8.0,L,1,121.5,25.9,Normal
12.0,P,0,144.1,43.4,Overweight
12.0,L,1,144.9,39.2,Overweight
12.0,L,1,150.8,37.5,Normal
7.0,L,1,120.6,24.0,Normal
9.0,L,1,127.7,31.9,Overweight
10.0,P,0,135.3,27.7,Normal
12.0,L,1,148.3,36.4,Normal
7.0,P,0,118.3,19.9,Normal
9.0,P,0,130.9,22.0,Underweight
10.0,P,0,133.8,26.6,Normal
9.0,L,1,126.8,29.0,Overweight
11.0,L,1,138.8,38.7,Overweight
10.0,P,0,140.0,37.3,Overweight
7.0,L,1,118.2,19.7,Normal
8.0,L,1,128.0,29.0,Normal
11.0,P,0,141.7,35.8,Normal
12.0,P,0,145.0,35.5,Normal
8.0,L,1,122.1,29.0,Overweight
10.0,P,0,135.1,30.5,Normal
8.0,P,0,124.1,28.0,Overweight
12.0,P,0,144.3,34.7,Normal
12.0,P,0,151.5,37.9,Normal
10.0,L,1,132.3,33.0,Overweight
6.0,L,1,111.5,21.2,Normal
10.0,P,0,132.6,30.5,Normal
6.0,L,1,113.5,17.1,Underweight
7.0,P,0,123.0,22.1,Normal
10.0,L,1,133.6,32.7,Overweight
7.0,P,0,116.7,21.5,Normal
7.0,P,0,119.6,22.0,Normal
8.0,P,0,118.0,27.3,Overweight
8.0,L,1,128.0,28.3,Normal
9.0,L,1,130.2,27.2,Normal
6.0,P,0,113.9,18.2,Underweight
12.0,L,1,147.8,38.9,Normal
8.0,P,0,121.3,24.0,Normal
6.0,L,1,112.2,22.0,Normal
